family,ym,sales,onpromotion,days_in_month,onpromotion_per_day,ym_dt,year,month,lag_1,lag_12,ma_3,ma_6,ma_12
BOOKS,2013-02,0.0,0,28,0.0,2013-02-01,2013,2,0.0,,0.0,0.0,0.0
BOOKS,2013-03,0.0,0,31,0.0,2013-03-01,2013,3,0.0,,0.0,0.0,0.0
BOOKS,2013-04,0.0,0,30,0.0,2013-04-01,2013,4,0.0,,0.0,0.0,0.0
BOOKS,2013-05,0.0,0,31,0.0,2013-05-01,2013,5,0.0,,0.0,0.0,0.0
BOOKS,2013-06,0.0,0,30,0.0,2013-06-01,2013,6,0.0,,0.0,0.0,0.0
BOOKS,2013-07,0.0,0,31,0.0,2013-07-01,2013,7,0.0,,0.0,0.0,0.0
BOOKS,2013-08,0.0,0,31,0.0,2013-08-01,2013,8,0.0,,0.0,0.0,0.0
BOOKS,2013-09,0.0,0,30,0.0,2013-09-01,2013,9,0.0,,0.0,0.0,0.0
BOOKS,2013-10,0.0,0,31,0.0,2013-10-01,2013,10,0.0,,0.0,0.0,0.0
BOOKS,2013-11,0.0,0,30,0.0,2013-11-01,2013,11,0.0,,0.0,0.0,0.0
BOOKS,2013-12,0.0,0,31,0.0,2013-12-01,2013,12,0.0,,0.0,0.0,0.0
BOOKS,2014-01,0.0,0,31,0.0,2014-01-01,2014,1,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-02,0.0,0,28,0.0,2014-02-01,2014,2,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-03,0.0,0,31,0.0,2014-03-01,2014,3,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-04,0.0,0,30,0.0,2014-04-01,2014,4,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-05,0.0,0,31,0.0,2014-05-01,2014,5,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-06,0.0,0,30,0.0,2014-06-01,2014,6,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-07,0.0,0,31,0.0,2014-07-01,2014,7,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-08,0.0,0,31,0.0,2014-08-01,2014,8,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-09,0.0,0,30,0.0,2014-09-01,2014,9,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-10,0.0,0,31,0.0,2014-10-01,2014,10,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-11,0.0,0,30,0.0,2014-11-01,2014,11,0.0,0.0,0.0,0.0,0.0
BOOKS,2014-12,0.0,0,31,0.0,2014-12-01,2014,12,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-01,0.0,0,31,0.0,2015-01-01,2015,1,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-02,0.0,0,28,0.0,2015-02-01,2015,2,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-03,0.0,0,31,0.0,2015-03-01,2015,3,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-04,0.0,0,30,0.0,2015-04-01,2015,4,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-05,0.0,0,31,0.0,2015-05-01,2015,5,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-06,0.0,0,30,0.0,2015-06-01,2015,6,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-07,0.0,0,31,0.0,2015-07-01,2015,7,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-08,0.0,0,31,0.0,2015-08-01,2015,8,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-09,0.0,0,30,0.0,2015-09-01,2015,9,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-10,0.0,0,31,0.0,2015-10-01,2015,10,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-11,0.0,0,30,0.0,2015-11-01,2015,11,0.0,0.0,0.0,0.0,0.0
BOOKS,2015-12,0.0,0,31,0.0,2015-12-01,2015,12,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-01,0.0,0,31,0.0,2016-01-01,2016,1,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-02,0.0,0,29,0.0,2016-02-01,2016,2,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-03,0.0,0,31,0.0,2016-03-01,2016,3,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-04,0.0,0,30,0.0,2016-04-01,2016,4,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-05,0.0,0,31,0.0,2016-05-01,2016,5,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-06,0.0,0,30,0.0,2016-06-01,2016,6,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-07,0.0,0,31,0.0,2016-07-01,2016,7,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-08,0.0,0,31,0.0,2016-08-01,2016,8,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-09,0.0,0,30,0.0,2016-09-01,2016,9,0.0,0.0,0.0,0.0,0.0
BOOKS,2016-10,1783.0,0,31,0.0,2016-10-01,2016,10,0.0,0.0,594.3333333333334,297.1666666666667,148.58333333333334
BOOKS,2016-11,1309.0,0,30,0.0,2016-11-01,2016,11,1783.0,0.0,1030.6666666666667,515.3333333333334,257.6666666666667
BOOKS,2016-12,1027.0,0,31,0.0,2016-12-01,2016,12,1309.0,0.0,1373.0,686.5,343.25
BOOKS,2017-01,774.0,0,31,0.0,2017-01-01,2017,1,1027.0,0.0,1036.6666666666667,815.5,407.75
BOOKS,2017-02,549.0,0,28,0.0,2017-02-01,2017,2,774.0,0.0,783.3333333333334,907.0,453.5
BREAD/BAKERY,2013-02,499809.40377,0,28,0.0,2013-02-01,2013,2,549778.856175,,524794.1299725,524794.1299725,524794.1299725
BREAD/BAKERY,2013-03,594024.80169,0,31,0.0,2013-03-01,2013,3,499809.40377,,547871.020545,547871.020545,547871.020545
BREAD/BAKERY,2013-04,568623.2191,0,30,0.0,2013-04-01,2013,4,594024.80169,,554152.4748533332,553059.07018375,553059.07018375
BREAD/BAKERY,2013-05,616045.653359,0,31,0.0,2013-05-01,2013,5,568623.2191,,592897.8913830001,565656.3868187999,565656.3868187999
BREAD/BAKERY,2013-06,607785.69002,0,30,0.0,2013-06-01,2013,6,616045.653359,,597484.8541596667,572677.9373523333,572677.9373523333
BREAD/BAKERY,2013-07,568490.334004,0,31,0.0,2013-07-01,2013,7,607785.69002,,597440.5591276666,575796.5169905,572079.7083025714
BREAD/BAKERY,2013-08,574358.36818,0,31,0.0,2013-08-01,2013,8,568490.334004,,583544.7974013333,588221.3443921666,572364.54078725
BREAD/BAKERY,2013-09,615401.429876,0,30,0.0,2013-09-01,2013,9,574358.36818,,586083.3773533334,591784.1157564999,577146.4173526666
BREAD/BAKERY,2013-10,610595.11039,0,31,0.0,2013-10-01,2013,10,615401.429876,,600118.3028153334,598779.4309715,580491.2866564
BREAD/BAKERY,2013-11,585894.35193,0,30,0.0,2013-11-01,2013,11,610595.11039,,603963.630732,593754.2140666667,580982.4744085454
BREAD/BAKERY,2013-12,601344.768866,0,31,0.0,2013-12-01,2013,12,585894.35193,,599278.0770619999,592680.7272076667,582679.33228
BREAD/BAKERY,2014-01,633640.13015,0,31,0.0,2014-01-01,2014,1,601344.768866,549778.856175,606959.7503153334,603539.0265653334,589667.7717779167
BREAD/BAKERY,2014-02,560309.69892,0,28,0.0,2014-02-01,2014,2,633640.13015,499809.40377,598431.5326453333,601197.5816886667,594709.4630404167
BREAD/BAKERY,2014-03,651165.39597,0,31,0.0,2014-03-01,2014,3,560309.69892,594024.80169,615038.4083466666,607158.2427043333,599471.1792304167
BREAD/BAKERY,2014-04,573217.412024,47,30,1.5666666666666667,2014-04-01,2014,4,651165.39597,568623.2191,594897.5023046666,600928.62631,599854.02864075
BREAD/BAKERY,2014-05,621684.478954,128,31,4.129032258064516,2014-05-01,2014,5,573217.412024,616045.653359,615355.7623160001,606893.6474806666,600323.9307736667
BREAD/BAKERY,2014-06,649177.492126,273,30,9.1,2014-06-01,2014,6,621684.478954,607785.69002,614693.1277013334,614865.768024,603773.2476158333
BREAD/BAKERY,2014-07,687980.14383,429,31,13.838709677419354,2014-07-01,2014,7,649177.492126,568490.334004,652947.3716366667,623922.4369706666,613730.7317679999
BREAD/BAKERY,2014-08,767589.38916,774,31,24.967741935483872,2014-08-01,2014,8,687980.14383,574358.36818,701582.3417053334,658469.0520106666,629833.3168496668
BREAD/BAKERY,2014-09,818636.99019,3976,30,132.53333333333333,2014-09-01,2014,9,767589.38916,615401.429876,758068.84106,686380.9843806666,646769.6135425
BREAD/BAKERY,2014-10,777683.66482,965,31,31.129032258064516,2014-10-01,2014,10,818636.99019,610595.11039,787970.0147233334,720458.69318,660693.659745
BREAD/BAKERY,2014-11,742784.45008,647,30,21.566666666666666,2014-11-01,2014,11,777683.66482,585894.35193,779701.7016966665,740642.021701,673767.8345908333
BREAD/BAKERY,2014-12,744178.92184,1197,31,38.61290322580645,2014-12-01,2014,12,742784.45008,601344.768866,754882.34558,756475.59332,685670.680672
BREAD/BAKERY,2015-01,804971.6302,1915,31,61.774193548387096,2015-01-01,2015,1,744178.92184,633640.13015,763978.33404,775974.1743816667,699948.3056761666
BREAD/BAKERY,2015-02,711927.25407,646,28,23.071428571428573,2015-02-01,2015,2,804971.6302,560309.69892,753692.6020366667,766697.1518666666,712583.1019386667
BREAD/BAKERY,2015-03,838120.60417,833,31,26.870967741935484,2015-03-01,2015,3,711927.25407,651165.39597,785006.4961466667,769944.4208633333,728162.702622
BREAD/BAKERY,2015-04,799873.21899,1196,30,39.86666666666667,2015-04-01,2015,4,838120.60417,573217.412024,783307.0257433333,773642.6798916667,747050.6865358333
BREAD/BAKERY,2015-05,882514.41012,1961,31,63.25806451612903,2015-05-01,2015,5,799873.21899,621684.478954,840169.4110933333,796931.0065649999,768786.5141329999
BREAD/BAKERY,2015-06,824928.59909,4430,30,147.66666666666666,2015-06-01,2015,6,882514.41012,649177.492126,835772.0760666666,810389.2861066667,783432.4397133333
BREAD/BAKERY,2015-07,844369.56907,5783,31,186.5483870967742,2015-07-01,2015,7,824928.59909,687980.14383,850604.19276,816955.6092516667,796464.8918166667
BREAD/BAKERY,2015-08,859257.82827,7567,31,244.09677419354838,2015-08-01,2015,8,844369.56907,767589.38916,842851.9988099999,841510.7049516668,804103.9284091666
BREAD/BAKERY,2015-09,850992.04703,6760,30,225.33333333333334,2015-09-01,2015,9,859257.82827,818636.99019,851539.8147900001,843655.9454283334,806800.1831458333
BREAD/BAKERY,2015-10,838459.12483,6143,31,198.16129032258064,2015-10-01,2015,10,850992.04703,777683.66482,849569.66671,850086.9297349999,811864.8048133333
BREAD/BAKERY,2015-11,791100.24677,7017,30,233.9,2015-11-01,2015,11,838459.12483,742784.45008,826850.4728766667,834851.2358433333,815891.1212041667
BREAD/BAKERY,2015-12,774252.76412,5391,31,173.90322580645162,2015-12-01,2015,12,791100.24677,744178.92184,801270.7119066668,826405.2633483334,818397.2747274999
BREAD/BAKERY,2016-01,814228.83333,7255,31,234.03225806451613,2016-01-01,2016,1,774252.76412,804971.6302,793193.9480733332,821381.8073916667,819168.7083216667
BREAD/BAKERY,2016-02,746452.085035,5669,29,195.48275862068965,2016-02-01,2016,2,814228.83333,711927.25407,778311.2274949999,802580.8501858334,822045.77756875
BREAD/BAKERY,2016-03,824698.63703,8450,31,272.5806451612903,2016-03-01,2016,3,746452.085035,838120.60417,795126.5184649999,798198.6151858334,820927.2803070833
BREAD/BAKERY,2016-04,854779.90178,7126,30,237.53333333333333,2016-04-01,2016,4,824698.63703,799873.21899,808643.5412816666,800918.7446775,825502.8372062499
BREAD/BAKERY,2016-05,929525.61024,33343,31,1075.5806451612902,2016-05-01,2016,5,854779.90178,882514.41012,869668.0496833334,823989.6385891666,829420.4372162501
BREAD/BAKERY,2016-06,875785.68722,14037,30,467.9,2016-06-01,2016,6,929525.61024,824928.59909,886697.0664133333,840911.7924391666,833658.52789375
BREAD/BAKERY,2016-07,904726.56619,12389,31,399.64516129032256,2016-07-01,2016,7,875785.68722,844369.56907,903345.9545499999,855994.7479158333,838688.27765375
BREAD/BAKERY,2016-08,859934.09698,13595,31,438.5483870967742,2016-08-01,2016,8,904726.56619,859257.82827,880148.7834633334,874908.4165733334,838744.6333795834
BREAD/BAKERY,2016-09,850418.166,19519,30,650.6333333333333,2016-09-01,2016,9,859934.09698,850992.04703,871692.9430566666,879195.004735,838696.8099604166
BREAD/BAKERY,2016-10,874873.8629,12118,31,390.9032258064516,2016-10-01,2016,10,850418.166,838459.12483,861742.0419600001,882543.998255,841731.37146625
BREAD/BAKERY,2016-11,854292.54703,13459,30,448.6333333333333,2016-11-01,2016,11,874873.8629,791100.24677,859861.52531,870005.1543866666,846997.3964879167
BREAD/BAKERY,2016-12,862895.51316,9079,31,292.8709677419355,2016-12-01,2016,12,854292.54703,774252.76412,864020.6410299999,867856.7920433334,854384.29224125
BREAD/BAKERY,2017-01,941283.9517,15419,31,497.38709677419354,2017-01-01,2017,1,862895.51316,814228.83333,886157.3372966666,873949.6896283334,864972.2187720834
BREAD/BAKERY,2017-02,845823.21044,16663,28,595.1071428571429,2017-02-01,2017,2,941283.9517,746452.085035,883334.2251,871597.8752049999,873253.1458891667
CELEBRATION,2013-02,0.0,0,28,0.0,2013-02-01,2013,2,0.0,,0.0,0.0,0.0
CELEBRATION,2013-03,0.0,0,31,0.0,2013-03-01,2013,3,0.0,,0.0,0.0,0.0
CELEBRATION,2013-04,0.0,0,30,0.0,2013-04-01,2013,4,0.0,,0.0,0.0,0.0
CELEBRATION,2013-05,0.0,0,31,0.0,2013-05-01,2013,5,0.0,,0.0,0.0,0.0
CELEBRATION,2013-06,0.0,0,30,0.0,2013-06-01,2013,6,0.0,,0.0,0.0,0.0
CELEBRATION,2013-07,0.0,0,31,0.0,2013-07-01,2013,7,0.0,,0.0,0.0,0.0
CELEBRATION,2013-08,0.0,0,31,0.0,2013-08-01,2013,8,0.0,,0.0,0.0,0.0
CELEBRATION,2013-09,0.0,0,30,0.0,2013-09-01,2013,9,0.0,,0.0,0.0,0.0
CELEBRATION,2013-10,0.0,0,31,0.0,2013-10-01,2013,10,0.0,,0.0,0.0,0.0
CELEBRATION,2013-11,0.0,0,30,0.0,2013-11-01,2013,11,0.0,,0.0,0.0,0.0
CELEBRATION,2013-12,0.0,0,31,0.0,2013-12-01,2013,12,0.0,,0.0,0.0,0.0
CELEBRATION,2014-01,19174.0,0,31,0.0,2014-01-01,2014,1,0.0,0.0,6391.333333333333,3195.6666666666665,1597.8333333333333
CELEBRATION,2014-02,0.0,0,28,0.0,2014-02-01,2014,2,19174.0,0.0,6391.333333333333,3195.6666666666665,1597.8333333333333
CELEBRATION,2014-03,21478.0,0,31,0.0,2014-03-01,2014,3,0.0,0.0,13550.666666666666,6775.333333333333,3387.6666666666665
CELEBRATION,2014-04,0.0,0,30,0.0,2014-04-01,2014,4,21478.0,0.0,7159.333333333333,6775.333333333333,3387.6666666666665
CELEBRATION,2014-05,0.0,0,31,0.0,2014-05-01,2014,5,0.0,0.0,7159.333333333333,6775.333333333333,3387.6666666666665
CELEBRATION,2014-06,0.0,0,30,0.0,2014-06-01,2014,6,0.0,0.0,0.0,6775.333333333333,3387.6666666666665
CELEBRATION,2014-07,18153.0,127,31,4.096774193548387,2014-07-01,2014,7,0.0,0.0,6051.0,6605.166666666667,4900.416666666667
CELEBRATION,2014-08,0.0,0,31,0.0,2014-08-01,2014,8,18153.0,0.0,6051.0,6605.166666666667,4900.416666666667
CELEBRATION,2014-09,22283.0,98,30,3.2666666666666666,2014-09-01,2014,9,0.0,0.0,13478.666666666666,6739.333333333333,6757.333333333333
CELEBRATION,2014-10,21706.0,132,31,4.258064516129032,2014-10-01,2014,10,22283.0,0.0,14663.0,10357.0,8566.166666666666
CELEBRATION,2014-11,19609.0,82,30,2.7333333333333334,2014-11-01,2014,11,21706.0,0.0,21199.333333333332,13625.166666666666,10200.25
CELEBRATION,2014-12,19987.0,72,31,2.3225806451612905,2014-12-01,2014,12,19609.0,0.0,20434.0,16956.333333333332,11865.833333333334
CELEBRATION,2015-01,0.0,0,31,0.0,2015-01-01,2015,1,19987.0,19174.0,13198.666666666666,13930.833333333334,10268.0
CELEBRATION,2015-02,0.0,0,28,0.0,2015-02-01,2015,2,0.0,0.0,6662.333333333333,13930.833333333334,10268.0
CELEBRATION,2015-03,0.0,0,31,0.0,2015-03-01,2015,3,0.0,21478.0,0.0,10217.0,8478.166666666666
CELEBRATION,2015-04,0.0,0,30,0.0,2015-04-01,2015,4,0.0,0.0,0.0,6599.333333333333,8478.166666666666
CELEBRATION,2015-05,0.0,0,31,0.0,2015-05-01,2015,5,0.0,0.0,0.0,3331.1666666666665,8478.166666666666
CELEBRATION,2015-06,22116.0,97,30,3.2333333333333334,2015-06-01,2015,6,0.0,0.0,7372.0,3686.0,10321.166666666666
CELEBRATION,2015-07,22649.0,114,31,3.6774193548387095,2015-07-01,2015,7,22116.0,18153.0,14921.666666666666,7460.833333333333,10695.833333333334
CELEBRATION,2015-08,24634.0,70,31,2.2580645161290325,2015-08-01,2015,8,22649.0,0.0,23133.0,11566.5,12748.666666666666
CELEBRATION,2015-09,23634.0,131,30,4.366666666666666,2015-09-01,2015,9,24634.0,22283.0,23639.0,15505.5,12861.25
CELEBRATION,2015-10,27909.0,20,31,0.6451612903225806,2015-10-01,2015,10,23634.0,21706.0,25392.333333333332,20157.0,13378.166666666666
CELEBRATION,2015-11,23811.0,27,30,0.9,2015-11-01,2015,11,27909.0,19609.0,25118.0,24125.5,13728.333333333334
CELEBRATION,2015-12,29133.0,15,31,0.4838709677419355,2015-12-01,2015,12,23811.0,19987.0,26951.0,25295.0,14490.5
CELEBRATION,2016-01,22917.0,17,31,0.5483870967741935,2016-01-01,2016,1,29133.0,0.0,25287.0,25339.666666666668,16400.25
CELEBRATION,2016-02,22105.0,12,29,0.41379310344827586,2016-02-01,2016,2,22917.0,0.0,24718.333333333332,24918.166666666668,18242.333333333332
CELEBRATION,2016-03,23386.0,16,31,0.5161290322580645,2016-03-01,2016,3,22105.0,0.0,22802.666666666668,24876.833333333332,20191.166666666668
CELEBRATION,2016-04,23010.0,35,30,1.1666666666666667,2016-04-01,2016,4,23386.0,0.0,22833.666666666668,24060.333333333332,22108.666666666668
CELEBRATION,2016-05,23049.0,397,31,12.806451612903226,2016-05-01,2016,5,23010.0,0.0,23148.333333333332,23933.333333333332,24029.416666666668
CELEBRATION,2016-06,22204.0,129,30,4.3,2016-06-01,2016,6,23049.0,22116.0,22754.333333333332,22778.5,24036.75
CELEBRATION,2016-07,23026.0,120,31,3.870967741935484,2016-07-01,2016,7,22204.0,22649.0,22759.666666666668,22796.666666666668,24068.166666666668
CELEBRATION,2016-08,22353.0,101,31,3.2580645161290325,2016-08-01,2016,8,23026.0,24634.0,22527.666666666668,22838.0,23878.083333333332
CELEBRATION,2016-09,22397.0,91,30,3.033333333333333,2016-09-01,2016,9,22353.0,23634.0,22592.0,22673.166666666668,23775.0
CELEBRATION,2016-10,23307.0,3244,31,104.64516129032258,2016-10-01,2016,10,22397.0,27909.0,22685.666666666668,22722.666666666668,23391.5
CELEBRATION,2016-11,20567.0,117,30,3.9,2016-11-01,2016,11,23307.0,23811.0,22090.333333333332,22309.0,23121.166666666668
CELEBRATION,2016-12,30438.0,618,31,19.93548387096774,2016-12-01,2016,12,20567.0,29133.0,24770.666666666668,23681.333333333332,23229.916666666668
CELEBRATION,2017-01,22009.0,145,31,4.67741935483871,2017-01-01,2017,1,30438.0,22917.0,24338.0,23511.833333333332,23154.25
CELEBRATION,2017-02,20470.0,104,28,3.7142857142857144,2017-02-01,2017,2,22009.0,22105.0,24305.666666666668,23198.0,23018.0
CLEANING,2013-02,1302978.0,0,28,0.0,2013-02-01,2013,2,1448851.0,,1375914.5,1375914.5,1375914.5
CLEANING,2013-03,1505390.0,0,31,0.0,2013-03-01,2013,3,1302978.0,,1419073.0,1419073.0,1419073.0
CLEANING,2013-04,1421226.0,0,30,0.0,2013-04-01,2013,4,1505390.0,,1409864.6666666667,1419611.25,1419611.25
CLEANING,2013-05,1486295.0,0,31,0.0,2013-05-01,2013,5,1421226.0,,1470970.3333333333,1432948.0,1432948.0
CLEANING,2013-06,1483938.0,0,30,0.0,2013-06-01,2013,6,1486295.0,,1463819.6666666667,1441446.3333333333,1441446.3333333333
CLEANING,2013-07,1420483.0,0,31,0.0,2013-07-01,2013,7,1483938.0,,1463572.0,1436718.3333333333,1438451.5714285714
CLEANING,2013-08,1462219.0,0,31,0.0,2013-08-01,2013,8,1420483.0,,1455546.6666666667,1463258.5,1441422.5
CLEANING,2013-09,1435825.0,0,30,0.0,2013-09-01,2013,9,1462219.0,,1439509.0,1451664.3333333333,1440800.5555555555
CLEANING,2013-10,1414118.0,0,31,0.0,2013-10-01,2013,10,1435825.0,,1437387.3333333333,1450479.6666666667,1438132.3
CLEANING,2013-11,1408284.0,0,30,0.0,2013-11-01,2013,11,1414118.0,,1419409.0,1437477.8333333333,1435418.8181818181
CLEANING,2013-12,1724908.0,0,31,0.0,2013-12-01,2013,12,1408284.0,,1515770.0,1477639.5,1459542.9166666667
CLEANING,2014-01,1599645.0,0,31,0.0,2014-01-01,2014,1,1724908.0,1448851.0,1577612.3333333333,1507499.8333333333,1472109.0833333333
CLEANING,2014-02,1425639.0,0,28,0.0,2014-02-01,2014,2,1599645.0,1302978.0,1583397.3333333333,1501403.1666666667,1482330.8333333333
CLEANING,2014-03,1770274.0,0,31,0.0,2014-03-01,2014,3,1425639.0,1505390.0,1598519.3333333333,1557144.6666666667,1504404.5
CLEANING,2014-04,1452234.0,96,30,3.2,2014-04-01,2014,4,1770274.0,1421226.0,1549382.3333333333,1563497.3333333333,1506988.5
CLEANING,2014-05,1498344.0,409,31,13.193548387096774,2014-05-01,2014,5,1452234.0,1486295.0,1573617.3333333333,1578507.3333333333,1507992.5833333333
CLEANING,2014-06,1482407.0,1133,30,37.766666666666666,2014-06-01,2014,6,1498344.0,1483938.0,1477661.6666666667,1538090.5,1507865.0
CLEANING,2014-07,1679291.0,2526,31,81.48387096774194,2014-07-01,2014,7,1482407.0,1420483.0,1553347.3333333333,1551364.8333333333,1529432.3333333333
CLEANING,2014-08,1576156.0,2219,31,71.58064516129032,2014-08-01,2014,8,1679291.0,1462219.0,1579284.6666666667,1576451.0,1538927.0833333333
CLEANING,2014-09,1644862.0,1911,30,63.7,2014-09-01,2014,9,1576156.0,1435825.0,1633436.3333333333,1555549.0,1556346.8333333333
CLEANING,2014-10,1686919.0,2513,31,81.06451612903226,2014-10-01,2014,10,1644862.0,1414118.0,1635979.0,1594663.1666666667,1579080.25
CLEANING,2014-11,1700773.0,994,30,33.13333333333333,2014-11-01,2014,11,1686919.0,1408284.0,1677518.0,1628401.3333333333,1603454.3333333333
CLEANING,2014-12,1981056.0,2420,31,78.06451612903226,2014-12-01,2014,12,1700773.0,1724908.0,1789582.6666666667,1711509.5,1624800.0
CLEANING,2015-01,1859154.0,2541,31,81.96774193548387,2015-01-01,2015,1,1981056.0,1599645.0,1846994.3333333333,1741486.6666666667,1646425.75
CLEANING,2015-02,1705201.0,2366,28,84.5,2015-02-01,2015,2,1859154.0,1425639.0,1848470.3333333333,1762994.1666666667,1669722.5833333333
CLEANING,2015-03,1866690.0,1355,31,43.70967741935484,2015-03-01,2015,3,1705201.0,1770274.0,1810348.3333333333,1799965.5,1677757.25
CLEANING,2015-04,1830427.0,2844,30,94.8,2015-04-01,2015,4,1866690.0,1452234.0,1800772.6666666667,1823883.5,1709273.3333333333
CLEANING,2015-05,1914705.0,3105,31,100.16129032258064,2015-05-01,2015,5,1830427.0,1498344.0,1870607.3333333333,1859538.8333333333,1743970.0833333333
CLEANING,2015-06,1765945.0,3690,30,123.0,2015-06-01,2015,6,1914705.0,1482407.0,1837025.6666666667,1823687.0,1767598.25
CLEANING,2015-07,1842030.0,2637,31,85.06451612903226,2015-07-01,2015,7,1765945.0,1679291.0,1840893.3333333333,1820833.0,1781159.8333333333
CLEANING,2015-08,1920666.0,2273,31,73.3225806451613,2015-08-01,2015,8,1842030.0,1576156.0,1842880.3333333333,1856743.8333333333,1809869.0
CLEANING,2015-09,1898402.0,7709,30,256.96666666666664,2015-09-01,2015,9,1920666.0,1644862.0,1887032.6666666667,1862029.1666666667,1830997.3333333333
CLEANING,2015-10,1900911.0,4233,31,136.5483870967742,2015-10-01,2015,10,1898402.0,1686919.0,1906659.6666666667,1873776.5,1848830.0
CLEANING,2015-11,1783214.0,2932,30,97.73333333333333,2015-11-01,2015,11,1900911.0,1700773.0,1860842.3333333333,1851861.3333333333,1855700.0833333333
CLEANING,2015-12,2094086.0,6065,31,195.6451612903226,2015-12-01,2015,12,1783214.0,1981056.0,1926070.3333333333,1906551.5,1865119.25
CLEANING,2016-01,1969534.0,5047,31,162.80645161290323,2016-01-01,2016,1,2094086.0,1859154.0,1948944.6666666667,1927802.1666666667,1874317.5833333333
CLEANING,2016-02,1759007.0,7572,29,261.1034482758621,2016-02-01,2016,2,1969534.0,1705201.0,1940875.6666666667,1900859.0,1878801.4166666667
CLEANING,2016-03,1770695.0,13317,31,429.5806451612903,2016-03-01,2016,3,1759007.0,1866690.0,1833078.6666666667,1879574.5,1870801.8333333333
CLEANING,2016-04,1984042.0,11302,30,376.73333333333335,2016-04-01,2016,4,1770695.0,1830427.0,1837914.6666666667,1893429.6666666667,1883603.0833333333
CLEANING,2016-05,1954871.0,29946,31,966.0,2016-05-01,2016,5,1984042.0,1914705.0,1903202.6666666667,1922039.1666666667,1886950.25
CLEANING,2016-06,1762409.0,24422,30,814.0666666666667,2016-06-01,2016,6,1954871.0,1765945.0,1900440.6666666667,1866759.6666666667,1886655.5833333333
CLEANING,2016-07,1857295.0,24279,31,783.1935483870968,2016-07-01,2016,7,1762409.0,1842030.0,1858191.6666666667,1848053.1666666667,1887927.6666666667
CLEANING,2016-08,1765779.0,22985,31,741.4516129032259,2016-08-01,2016,8,1857295.0,1920666.0,1795161.0,1849181.8333333333,1875020.4166666667
CLEANING,2016-09,1808140.0,41328,30,1377.6,2016-09-01,2016,9,1765779.0,1898402.0,1810404.6666666667,1855422.6666666667,1867498.5833333333
CLEANING,2016-10,1880695.0,55367,31,1786.032258064516,2016-10-01,2016,10,1808140.0,1900911.0,1818204.6666666667,1838198.1666666667,1865813.9166666667
CLEANING,2016-11,1884280.0,44257,30,1475.2333333333333,2016-11-01,2016,11,1880695.0,1783214.0,1857705.0,1826433.0,1874236.0833333333
CLEANING,2016-12,2232180.0,44494,31,1435.2903225806451,2016-12-01,2016,12,1884280.0,2094086.0,1999051.6666666667,1904728.1666666667,1885743.9166666667
CLEANING,2017-01,2057668.0,25169,31,811.9032258064516,2017-01-01,2017,1,2232180.0,1969534.0,2058042.6666666667,1938123.6666666667,1893088.4166666667
CLEANING,2017-02,1887332.0,29477,28,1052.75,2017-02-01,2017,2,2057668.0,1759007.0,2059060.0,1958382.5,1903782.1666666667
